measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,1,Number,1990,278492.9998127368,354175.78418876696,210996.73929980968
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,1,Number,1990,358360.9586778837,455821.1609134594,271526.6770604011
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,2,Percent,1990,0.0009890246061747,0.0012953234320928,0.0007305240566883
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,2,Percent,1990,0.001330690544013,0.0017419569997085,0.0009828630308541
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,3,Rate,1990,761.43434577413,968.3604496492001,576.89121183389
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,3,Rate,1990,983.97824413384,1251.5819446666699,745.55092138132
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,1,Number,1991,276086.3861955633,351341.7187951943,209279.5877278485
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,1,Number,1991,355083.88102002407,451933.1373717674,269181.76938536525
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,2,Percent,1991,0.0009626350233781,0.0012595895083271,0.0007111550483925
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,2,Percent,1991,0.0012931527065618,0.001691767167958,0.0009562663696423
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,3,Rate,1991,736.45928774349,937.2025746869,558.25243048431
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,3,Rate,1991,951.97150430402,1211.6220747412,721.6699704782001
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,1,Number,1992,274730.50529832754,349410.6001438694,208417.42915659872
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,1,Number,1992,353133.43207550416,449129.068256754,267942.9363045591
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,2,Percent,1992,0.0009402073575777,0.0012280181994697,0.0006951627078385
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,2,Percent,1992,0.0012619434224518,0.0016505662025252,0.000934600653424
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,3,Rate,1992,715.0949381999001,909.47945967977,542.48889638477
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,3,Rate,1992,924.9672121563499,1176.4098905113099,701.8265853617099
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,1,Number,1993,275882.9743726828,351146.2762387872,209436.53987230465
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,1,Number,1993,354234.9369726921,450874.0547673141,268959.58731510607
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,2,Percent,1993,0.0009243010891381,0.0012069441162085,0.0006840347301748
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,2,Percent,1993,0.0012405995086952,0.0016203066428733,0.0009197036002201
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,3,Rate,1993,700.56553172536,891.6859704227,531.83427231053
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,3,Rate,1993,906.6951012891201,1154.05132043031,688.42543411281
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,1,Number,1994,280170.1250703632,356662.879959382,212819.2675955877
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,1,Number,1994,359057.01712923293,457090.2717296649,272780.6084316437
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,2,Percent,1994,0.0009190640842875,0.0011986480475033,0.0006803249065019
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,2,Percent,1994,0.0012332066726572,0.0016090825164407,0.0009145442577976
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,3,Rate,1994,695.06214984115,884.82977280624,527.97427143761
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,3,Rate,1994,899.6382502795001,1145.26627432727,683.4676877831199
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,1,Number,1995,284849.80946433084,362440.9990111657,216300.4099364757
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,1,Number,1995,364019.3416965451,463190.3324374512,276460.7507257852
6,Incidence,166,Sub-Saharan Africa,1,Male,6,5-9 years,339,Pertussis,2,Percent,1995,0.0009180492212311,0.0011960205272136,0.0006790039111956
6,Incidence,166,Sub-Saharan Africa,2,Female,6,5-9 years,339,Pertussis,2,Percent,1995,0.0012307824367078,0.0016061557739381,0.0009123876912712
