measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,183,Republic of Mauritius,1,Male,6,5-9 years,339,Pertussis,1,Number,1980,6.2502522886932235e-06,1.4777930507758412e-05,1.7109095610324717e-06
1,Deaths,183,Republic of Mauritius,2,Female,6,5-9 years,339,Pertussis,1,Number,1980,7.934772107384176e-05,0.00019837241294239197,2.2116830381658193e-05
1,Deaths,183,Republic of Mauritius,1,Male,6,5-9 years,339,Pertussis,2,Percent,1980,2.195313314961771e-07,5.151581695432111e-07,6.108799816973204e-08
1,Deaths,183,Republic of Mauritius,2,Female,6,5-9 years,339,Pertussis,2,Percent,1980,3.206337042887524e-06,7.974665810103933e-06,8.876900227073985e-07
1,Deaths,183,Republic of Mauritius,1,Male,6,5-9 years,339,Pertussis,3,Rate,1980,1.1839233540028136e-05,2.799236933782052e-05,3.2408064384174642e-06
1,Deaths,183,Republic of Mauritius,2,Female,6,5-9 years,339,Pertussis,3,Rate,1980,0.00015421284263014102,0.0003855381513827937,4.298421223654492e-05
1,Deaths,183,Republic of Mauritius,1,Male,7,10-14 years,339,Pertussis,1,Number,1980,1.6825394474225342e-06,5.109021201546972e-06,3.0766114923821566e-07
1,Deaths,183,Republic of Mauritius,2,Female,7,10-14 years,339,Pertussis,1,Number,1980,2.9400783947529227e-06,8.49809789744726e-06,4.3877043124604325e-07
1,Deaths,183,Republic of Mauritius,1,Male,7,10-14 years,339,Pertussis,2,Percent,1980,5.233172344198635e-08,1.5879360417676088e-07,9.644305550269976e-09
1,Deaths,183,Republic of Mauritius,2,Female,7,10-14 years,339,Pertussis,2,Percent,1980,1.116824886288992e-07,3.2316458651182226e-07,1.656372856617534e-08
1,Deaths,183,Republic of Mauritius,1,Male,7,10-14 years,339,Pertussis,3,Rate,1980,2.9586343098807e-06,8.983875795578181e-06,5.410017776093898e-07
1,Deaths,183,Republic of Mauritius,2,Female,7,10-14 years,339,Pertussis,3,Rate,1980,5.3681913689912265e-06,1.5516394347625055e-05,8.011363391490471e-07
1,Deaths,183,Republic of Mauritius,1,Male,8,15-19 years,339,Pertussis,1,Number,1980,1.2107348465433946e-06,3.5739539567541302e-06,1.7710136392408898e-07
1,Deaths,183,Republic of Mauritius,2,Female,8,15-19 years,339,Pertussis,1,Number,1980,2.1600000309907922e-05,5.7840107929505016e-05,4.60146593676593e-06
1,Deaths,183,Republic of Mauritius,1,Male,8,15-19 years,339,Pertussis,2,Percent,1980,2.2216288034880676e-08,6.499006286474664e-08,3.3167393243957537e-09
1,Deaths,183,Republic of Mauritius,2,Female,8,15-19 years,339,Pertussis,2,Percent,1980,4.0760888692469726e-07,1.0864867248981192e-06,8.68871018760508e-08
1,Deaths,183,Republic of Mauritius,1,Male,8,15-19 years,339,Pertussis,3,Rate,1980,1.9553319334294206e-06,5.771921341984196e-06,2.860179942151064e-07
1,Deaths,183,Republic of Mauritius,2,Female,8,15-19 years,339,Pertussis,3,Rate,1980,3.5482492048001854e-05,9.50144046397458e-05,7.5588646374026e-06
1,Deaths,183,Republic of Mauritius,1,Male,9,20-24 years,339,Pertussis,1,Number,1980,4.3952229836169025e-06,1.387318567046663e-05,6.235400588264896e-07
