measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,23,Republic of Kiribati,1,Male,6,5-9 years,339,Pertussis,1,Number,1980,0.6032546613038767,1.712342670173514,0.0568363655708576
1,Deaths,23,Republic of Kiribati,2,Female,6,5-9 years,339,Pertussis,1,Number,1980,0.5462217880479322,1.618105158002084,0.05790084699613058
1,Deaths,23,Republic of Kiribati,1,Male,6,5-9 years,339,Pertussis,2,Percent,1980,0.08810550376772797,0.24785275988150143,0.008594108620144656
1,Deaths,23,Republic of Kiribati,2,Female,6,5-9 years,339,Pertussis,2,Percent,1980,0.09148985070342687,0.2504684866234336,0.00994208453144774
1,Deaths,23,Republic of Kiribati,1,Male,6,5-9 years,339,Pertussis,3,Rate,1980,14.69977096411111,41.72540500428186,1.3849566524994354
1,Deaths,23,Republic of Kiribati,2,Female,6,5-9 years,339,Pertussis,3,Rate,1980,13.679758912674327,40.524360143028346,1.450087940609948
1,Deaths,23,Republic of Kiribati,1,Male,7,10-14 years,339,Pertussis,1,Number,1980,0.1375689774221676,0.4368524141653777,0.012165587788244779
1,Deaths,23,Republic of Kiribati,2,Female,7,10-14 years,339,Pertussis,1,Number,1980,0.14145810383793217,0.4518460914108046,0.012949600118020555
1,Deaths,23,Republic of Kiribati,1,Male,7,10-14 years,339,Pertussis,2,Percent,1980,0.027444413376503742,0.08571907369836342,0.0024477592296241447
1,Deaths,23,Republic of Kiribati,2,Female,7,10-14 years,339,Pertussis,2,Percent,1980,0.03517468979245336,0.10597235806756482,0.0031519195362985485
1,Deaths,23,Republic of Kiribati,1,Male,7,10-14 years,339,Pertussis,3,Rate,1980,3.583680152590903,11.380031716392024,0.3169142950561022
1,Deaths,23,Republic of Kiribati,2,Female,7,10-14 years,339,Pertussis,3,Rate,1980,3.7347002679675385,11.929395862716978,0.3418883310231058
1,Deaths,23,Republic of Kiribati,1,Male,8,15-19 years,339,Pertussis,1,Number,1980,0.03112622987494853,0.10812426098736297,0.0026607796919971487
1,Deaths,23,Republic of Kiribati,2,Female,8,15-19 years,339,Pertussis,1,Number,1980,0.0312779620031622,0.10434685943357501,0.002613048927284639
1,Deaths,23,Republic of Kiribati,1,Male,8,15-19 years,339,Pertussis,2,Percent,1980,0.0037773988452878475,0.012404647214676138,0.0003504852782696959
1,Deaths,23,Republic of Kiribati,2,Female,8,15-19 years,339,Pertussis,2,Percent,1980,0.00545299347091354,0.01768953036000491,0.00047770752099708864
