measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,6,5-9 years,339,Pertussis,1,Number,1980,17148.53937712103,33814.1933209059,6974.713011643003
1,Deaths,1,Global,2,Female,6,5-9 years,339,Pertussis,1,Number,1980,20042.101413784498,39112.42614896186,8211.302257656174
1,Deaths,1,Global,1,Male,6,5-9 years,339,Pertussis,2,Percent,1980,0.03452530148274642,0.0681485050767029,0.014065664960779779
1,Deaths,1,Global,2,Female,6,5-9 years,339,Pertussis,2,Percent,1980,0.05167357544480421,0.10068354041353257,0.021190023561555173
1,Deaths,1,Global,1,Male,6,5-9 years,339,Pertussis,3,Rate,1980,6.269480193045235,12.362418198255487,2.5499445822779956
1,Deaths,1,Global,2,Female,6,5-9 years,339,Pertussis,3,Rate,1980,7.681319567024929,14.990196790702086,3.1470570575553385
1,Deaths,1,Global,1,Male,7,10-14 years,339,Pertussis,1,Number,1980,4097.687458694481,8463.236544152744,1568.8889202847154
1,Deaths,1,Global,2,Female,7,10-14 years,339,Pertussis,1,Number,1980,4310.581693309545,9085.429318524108,1631.7023975581658
1,Deaths,1,Global,1,Male,7,10-14 years,339,Pertussis,2,Percent,1980,0.014282902329238557,0.029884596898820504,0.005520425298385728
1,Deaths,1,Global,2,Female,7,10-14 years,339,Pertussis,2,Percent,1980,0.019393909350978074,0.040137622022724015,0.0072964725039068815
1,Deaths,1,Global,1,Male,7,10-14 years,339,Pertussis,3,Rate,1980,1.5560577164388656,3.213833329975831,0.5957705987225933
1,Deaths,1,Global,2,Female,7,10-14 years,339,Pertussis,3,Rate,1980,1.720759540408873,3.626851383613986,0.6513662580769974
1,Deaths,1,Global,1,Male,8,15-19 years,339,Pertussis,1,Number,1980,902.6782797595505,1976.4879984668294,333.16896846099917
1,Deaths,1,Global,2,Female,8,15-19 years,339,Pertussis,1,Number,1980,772.0357857205447,1686.585466870473,293.7659832591084
1,Deaths,1,Global,1,Male,8,15-19 years,339,Pertussis,2,Percent,1980,0.002143571377382251,0.0045503442250202225,0.0007829922753387975
1,Deaths,1,Global,2,Female,8,15-19 years,339,Pertussis,2,Percent,1980,0.002722204344905924,0.005885019812236257,0.0010329450091247792
1,Deaths,1,Global,1,Male,8,15-19 years,339,Pertussis,3,Rate,1980,0.3912434804731409,0.8566596327536963,0.14440381443657793
1,Deaths,1,Global,2,Female,8,15-19 years,339,Pertussis,3,Rate,1980,0.3457168566021206,0.7552512937636536,0.13154811498042662
1,Deaths,1,Global,1,Male,9,20-24 years,339,Pertussis,1,Number,1980,452.1343677675718,1019.787506713504,166.1355530324893
1,Deaths,1,Global,2,Female,9,20-24 years,339,Pertussis,1,Number,1980,463.07898541553993,996.7341500205174,173.0674655090845
1,Deaths,1,Global,1,Male,9,20-24 years,339,Pertussis,2,Percent,1980,0.001029767096357532,0.0022684438897133596,0.00038333833242383254
1,Deaths,1,Global,2,Female,9,20-24 years,339,Pertussis,2,Percent,1980,0.0014615534688493,0.003132840848472418,0.0005485814237581411
1,Deaths,1,Global,1,Male,9,20-24 years,339,Pertussis,3,Rate,1980,0.23538208558159973,0.5309034820013533,0.08649051200226975
1,Deaths,1,Global,2,Female,9,20-24 years,339,Pertussis,3,Rate,1980,0.24390867377101194,0.5249905789087502,0.09115649233651135
1,Deaths,1,Global,1,Male,10,25-29 years,339,Pertussis,1,Number,1980,336.74026907027877,758.6481250491557,121.70236046837411
1,Deaths,1,Global,2,Female,10,25-29 years,339,Pertussis,1,Number,1980,417.61569359020604,914.6553146526218,150.2823581686546
1,Deaths,1,Global,1,Male,10,25-29 years,339,Pertussis,2,Percent,1980,0.0008060005226381372,0.0018135861374423531,0.000292752205571643
1,Deaths,1,Global,2,Female,10,25-29 years,339,Pertussis,2,Percent,1980,0.0012796259407302775,0.0027617925409315295,0.00046567900102426334
1,Deaths,1,Global,1,Male,10,25-29 years,339,Pertussis,3,Rate,1980,0.1869297973719884,0.4211374561278872,0.06755888639293653
1,Deaths,1,Global,2,Female,10,25-29 years,339,Pertussis,3,Rate,1980,0.2352518034642909,0.5152447947307542,0.08465724907056406
1,Deaths,1,Global,1,Male,11,30-34 years,339,Pertussis,1,Number,1980,341.9229750202634,784.1776935154154,123.3997951499746
1,Deaths,1,Global,2,Female,11,30-34 years,339,Pertussis,1,Number,1980,287.9466449046566,641.0457089060618,105.07878922355316
1,Deaths,1,Global,1,Male,11,30-34 years,339,Pertussis,2,Percent,1980,0.0008338759301780905,0.0018915541760983678,0.0003023582951594073
1,Deaths,1,Global,2,Female,11,30-34 years,339,Pertussis,2,Percent,1980,0.0009531111610904481,0.0021069217525940052,0.0003498018097728549
1,Deaths,1,Global,1,Male,11,30-34 years,339,Pertussis,3,Rate,1980,0.23175315107894903,0.5315105001857499,0.08363957223643306
1,Deaths,1,Global,2,Female,11,30-34 years,339,Pertussis,3,Rate,1980,0.2011231061502075,0.4477534516928968,0.07339475160803373
1,Deaths,1,Global,1,Male,12,35-39 years,339,Pertussis,1,Number,1980,349.30146087692157,794.7183584503784,125.27954076855718
1,Deaths,1,Global,2,Female,12,35-39 years,339,Pertussis,1,Number,1980,279.66715500147177,629.8732770273057,100.57556744673123
1,Deaths,1,Global,1,Male,12,35-39 years,339,Pertussis,2,Percent,1980,0.0007257087612958659,0.0016325674915712643,0.00026184525219680974
1,Deaths,1,Global,2,Female,12,35-39 years,339,Pertussis,2,Percent,1980,0.0008436227983813535,0.001881565910429472,0.00030623374783452547
1,Deaths,1,Global,1,Male,12,35-39 years,339,Pertussis,3,Rate,1980,0.2821749213408427,0.6419944243029517,0.10120411312691469
1,Deaths,1,Global,2,Female,12,35-39 years,339,Pertussis,3,Rate,1980,0.23313699108855646,0.5250768921093427,0.0838421128553035
1,Deaths,1,Global,1,Male,13,40-44 years,339,Pertussis,1,Number,1980,474.4522083799854,1063.8404579418864,169.82824691407288
1,Deaths,1,Global,2,Female,13,40-44 years,339,Pertussis,1,Number,1980,282.561826963703,637.1753491542504,102.46324307063234
1,Deaths,1,Global,1,Male,13,40-44 years,339,Pertussis,2,Percent,1980,0.000705420718020372,0.0015465990139653875,0.00025458152306284855
1,Deaths,1,Global,2,Female,13,40-44 years,339,Pertussis,2,Percent,1980,0.0006816227311330176,0.0015138279146340943,0.00024759826441326214
1,Deaths,1,Global,1,Male,13,40-44 years,339,Pertussis,3,Rate,1980,0.40435711829967463,0.9066697431397894,0.14473799323758604
1,Deaths,1,Global,2,Female,13,40-44 years,339,Pertussis,3,Rate,1980,0.25036159976684075,0.5645640158135922,0.09078671994769297
1,Deaths,1,Global,1,Male,14,45-49 years,339,Pertussis,1,Number,1980,280.7361351851766,626.2546689173023,99.06056690155673
1,Deaths,1,Global,2,Female,14,45-49 years,339,Pertussis,1,Number,1980,298.3489389505834,668.0929971217233,107.88636469249079
1,Deaths,1,Global,1,Male,14,45-49 years,339,Pertussis,2,Percent,1980,0.00032838126207508005,0.0007156013272224379,0.00011746593777693906
1,Deaths,1,Global,2,Female,14,45-49 years,339,Pertussis,2,Percent,1980,0.0005859790948470501,0.0013057881022520707,0.00021075745951377575
1,Deaths,1,Global,1,Male,14,45-49 years,339,Pertussis,3,Rate,1980,0.2691948517565752,0.6005088466785942,0.09498810904551812
1,Deaths,1,Global,2,Female,14,45-49 years,339,Pertussis,3,Rate,1980,0.29740630011579766,0.6659821452898029,0.10754549578422279
1,Deaths,1,Global,1,Male,15,50-54 years,339,Pertussis,1,Number,1980,295.9595704804718,670.9417908415822,104.57514906564965
1,Deaths,1,Global,2,Female,15,50-54 years,339,Pertussis,1,Number,1980,182.19466632383865,409.02242949456905,67.0289315662848
1,Deaths,1,Global,1,Male,15,50-54 years,339,Pertussis,2,Percent,1980,0.00025561536147555435,0.0005702889671311752,9.207669293084797e-05
1,Deaths,1,Global,2,Female,15,50-54 years,339,Pertussis,2,Percent,1980,0.0002585004480395138,0.0005770403459252244,9.435703218485114e-05
1,Deaths,1,Global,1,Male,15,50-54 years,339,Pertussis,3,Rate,1980,0.3224885002176837,0.7310830040420864,0.11394895230950917
1,Deaths,1,Global,2,Female,15,50-54 years,339,Pertussis,3,Rate,1980,0.2006550056450562,0.4504654255537275,0.07382044114238254
1,Deaths,1,Global,1,Male,16,55-59 years,339,Pertussis,1,Number,1980,450.5826122703031,1019.8280858708611,160.43243638074074
1,Deaths,1,Global,2,Female,16,55-59 years,339,Pertussis,1,Number,1980,288.1352323636776,651.4349885857736,103.59198981445763
1,Deaths,1,Global,1,Male,16,55-59 years,339,Pertussis,2,Percent,1980,0.00033297529126382334,0.000735722691158761,0.0001197169461602774
1,Deaths,1,Global,2,Female,16,55-59 years,339,Pertussis,2,Percent,1980,0.00032176999426599003,0.0007107946098871519,0.00011399860363199479
1,Deaths,1,Global,1,Male,16,55-59 years,339,Pertussis,3,Rate,1980,0.6169003462734284,1.3962640416663206,0.21965078736193328
1,Deaths,1,Global,2,Female,16,55-59 years,339,Pertussis,3,Rate,1980,0.3716099820805601,0.8401601652430416,0.13360329857214995
1,Deaths,1,Global,1,Male,22,All ages,339,Pertussis,1,Number,1980,159606.33775084134,311601.3998818594,65591.67724409458
1,Deaths,1,Global,2,Female,22,All ages,339,Pertussis,1,Number,1980,181798.79459388423,352822.9475989663,77506.23040594648
1,Deaths,1,Global,1,Male,22,All ages,339,Pertussis,2,Percent,1980,0.0067814245574316975,0.013111182537210728,0.002770175087000554
1,Deaths,1,Global,2,Female,22,All ages,339,Pertussis,2,Percent,1980,0.00885285484912775,0.0170588489007754,0.00372017021398124
1,Deaths,1,Global,1,Male,22,All ages,339,Pertussis,3,Rate,1980,7.10962809444855,13.880213643695903,2.9217663776271823
1,Deaths,1,Global,2,Female,22,All ages,339,Pertussis,3,Rate,1980,8.168699615030008,15.853266148786565,3.482559474026239
1,Deaths,1,Global,1,Male,28,<1 year,339,Pertussis,1,Number,1980,64956.51966357659,127089.12953080016,26129.22812590062
1,Deaths,1,Global,2,Female,28,<1 year,339,Pertussis,1,Number,1980,67219.50519117941,132088.74554869282,28140.96505494022
1,Deaths,1,Global,1,Male,28,<1 year,339,Pertussis,2,Percent,1980,0.013102310312388187,0.025664841986739684,0.005334040468491486
1,Deaths,1,Global,2,Female,28,<1 year,339,Pertussis,2,Percent,1980,0.01678589674262341,0.03285568986993831,0.006992556219734388
1,Deaths,1,Global,1,Male,28,<1 year,339,Pertussis,3,Rate,1980,108.78232427221003,212.8354624246381,43.758473848285746
1,Deaths,1,Global,2,Female,28,<1 year,339,Pertussis,3,Rate,1980,118.83856905429839,233.5220627485929,49.750916931398955
1,Deaths,1,Global,1,Male,34,2-4 years,339,Pertussis,1,Number,1980,33253.49510596085,65362.403180260735,13718.818262086568
1,Deaths,1,Global,2,Female,34,2-4 years,339,Pertussis,1,Number,1980,44379.19477596077,86413.95029706496,18439.978281987853
1,Deaths,1,Global,1,Male,34,2-4 years,339,Pertussis,2,Percent,1980,0.026696688113281932,0.05248717395668821,0.01099648042753186
1,Deaths,1,Global,2,Female,34,2-4 years,339,Pertussis,2,Percent,1980,0.03462657401152396,0.0681345304090696,0.014454796897760053
1,Deaths,1,Global,1,Male,34,2-4 years,339,Pertussis,3,Rate,1980,20.21538430820432,39.73495403675362,8.339910813548695
1,Deaths,1,Global,2,Female,34,2-4 years,339,Pertussis,3,Rate,1980,28.29961838793468,55.10424037989883,11.758761083802518
1,Deaths,1,Global,1,Male,6,5-9 years,339,Pertussis,1,Number,1981,17100.917848065008,34845.43561938393,7076.790505900689
1,Deaths,1,Global,2,Female,6,5-9 years,339,Pertussis,1,Number,1981,20005.241917388692,39092.375209348254,8432.771616379507
1,Deaths,1,Global,1,Male,6,5-9 years,339,Pertussis,2,Percent,1981,0.03478648235454573,0.07053914367171162,0.014814220097411587
1,Deaths,1,Global,2,Female,6,5-9 years,339,Pertussis,2,Percent,1981,0.05198413259766555,0.09947179678477741,0.02235878035115486
1,Deaths,1,Global,1,Male,6,5-9 years,339,Pertussis,3,Rate,1981,6.2561528702069005,12.747758570659705,2.5889536239338806
1,Deaths,1,Global,2,Female,6,5-9 years,339,Pertussis,3,Rate,1981,7.665101308891315,14.97842503590974,3.231055591390189
1,Deaths,1,Global,1,Male,7,10-14 years,339,Pertussis,1,Number,1981,4117.976462236529,8724.742835692881,1577.3923881872186
1,Deaths,1,Global,2,Female,7,10-14 years,339,Pertussis,1,Number,1981,4334.491995188123,9276.306313631483,1687.2993374990222
