measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,190,Republic of Uganda,1,Male,6,5-9 years,339,Pertussis,1,Number,1981,84.34796933196016,262.0576884604523,8.501814110482444
1,Deaths,190,Republic of Uganda,2,Female,6,5-9 years,339,Pertussis,1,Number,1981,86.81066307739508,274.9038587945678,8.842022923935197
1,Deaths,190,Republic of Uganda,1,Male,6,5-9 years,339,Pertussis,2,Percent,1981,0.022461018396540633,0.06895284978923716,0.002292866495766131
1,Deaths,190,Republic of Uganda,2,Female,6,5-9 years,339,Pertussis,2,Percent,1981,0.03146631837872693,0.1000221188145201,0.003221443625758857
1,Deaths,190,Republic of Uganda,1,Male,6,5-9 years,339,Pertussis,3,Rate,1981,8.203010532373272,25.485639969235844,0.8268186092079621
1,Deaths,190,Republic of Uganda,2,Female,6,5-9 years,339,Pertussis,3,Rate,1981,8.373847576454223,26.517514440276557,0.8529108015974531
1,Deaths,190,Republic of Uganda,1,Male,7,10-14 years,339,Pertussis,1,Number,1981,15.411457496039327,53.39450831362608,1.419463657342648
1,Deaths,190,Republic of Uganda,2,Female,7,10-14 years,339,Pertussis,1,Number,1981,14.73329760304798,52.642586248389044,1.4818261044450474
1,Deaths,190,Republic of Uganda,1,Male,7,10-14 years,339,Pertussis,2,Percent,1981,0.00923740593793263,0.03250279930493806,0.0008719495149042753
1,Deaths,190,Republic of Uganda,2,Female,7,10-14 years,339,Pertussis,2,Percent,1981,0.009480453456205826,0.03449903975420453,0.0009602892968362193
1,Deaths,190,Republic of Uganda,1,Male,7,10-14 years,339,Pertussis,3,Rate,1981,1.7636041262370723,6.110179728589004,0.16243576986643948
1,Deaths,190,Republic of Uganda,2,Female,7,10-14 years,339,Pertussis,3,Rate,1981,1.671981203233824,5.974047159592644,0.16816231232448367
1,Deaths,190,Republic of Uganda,1,Male,8,15-19 years,339,Pertussis,1,Number,1981,3.580110045900346,12.790343262072192,0.33666294778554673
1,Deaths,190,Republic of Uganda,2,Female,8,15-19 years,339,Pertussis,1,Number,1981,2.6662213588739485,9.56080697090158,0.24890223388383254
1,Deaths,190,Republic of Uganda,1,Male,8,15-19 years,339,Pertussis,2,Percent,1981,0.0004988950885166016,0.0018322977347009146,4.8367520156616e-05
1,Deaths,190,Republic of Uganda,2,Female,8,15-19 years,339,Pertussis,2,Percent,1981,0.0011905076996191627,0.004077963683121893,0.0001095937454817287
1,Deaths,190,Republic of Uganda,1,Male,8,15-19 years,339,Pertussis,3,Rate,1981,0.487347526757438,1.741103506661047,0.0458287183496039
1,Deaths,190,Republic of Uganda,2,Female,8,15-19 years,339,Pertussis,3,Rate,1981,0.355968387941101,1.2764675496730875,0.03323104687301233
1,Deaths,190,Republic of Uganda,1,Male,9,20-24 years,339,Pertussis,1,Number,1981,1.7389113792856403,6.382607269161079,0.15770234653613643
1,Deaths,190,Republic of Uganda,2,Female,9,20-24 years,339,Pertussis,1,Number,1981,1.5105475551684575,5.516832435787343,0.12801575265811496
1,Deaths,190,Republic of Uganda,1,Male,9,20-24 years,339,Pertussis,2,Percent,1981,0.0003408962262772243,0.0012777383606425445,3.061701707325419e-05
1,Deaths,190,Republic of Uganda,2,Female,9,20-24 years,339,Pertussis,2,Percent,1981,0.0006300177118203758,0.0022877322840037656,5.574000815851952e-05
1,Deaths,190,Republic of Uganda,1,Male,9,20-24 years,339,Pertussis,3,Rate,1981,0.2979210989426777,1.0935079236350438,0.027018545594419928
1,Deaths,190,Republic of Uganda,2,Female,9,20-24 years,339,Pertussis,3,Rate,1981,0.2498298757595664,0.912430434449575,0.021172560554227365
1,Deaths,190,Republic of Uganda,1,Male,10,25-29 years,339,Pertussis,1,Number,1981,1.131548980560076,4.018950099201057,0.10174623326933208
1,Deaths,190,Republic of Uganda,2,Female,10,25-29 years,339,Pertussis,1,Number,1981,1.1910213053434646,4.26407851912038,0.10158004315333548
1,Deaths,190,Republic of Uganda,1,Male,10,25-29 years,339,Pertussis,2,Percent,1981,0.0004809979069906782,0.0017762403553312875,4.287796175139771e-05
1,Deaths,190,Republic of Uganda,2,Female,10,25-29 years,339,Pertussis,2,Percent,1981,0.0006139659067323157,0.0022778897655262374,5.216761873485405e-05
1,Deaths,190,Republic of Uganda,1,Male,10,25-29 years,339,Pertussis,3,Rate,1981,0.23999595458038928,0.8523994825140501,0.021579873958567825
1,Deaths,190,Republic of Uganda,2,Female,10,25-29 years,339,Pertussis,3,Rate,1981,0.2436471747856544,0.8723023505849645,0.020780224852298305
1,Deaths,190,Republic of Uganda,1,Male,11,30-34 years,339,Pertussis,1,Number,1981,1.1463577872776318,4.026502726780199,0.1037421743535088
1,Deaths,190,Republic of Uganda,2,Female,11,30-34 years,339,Pertussis,1,Number,1981,0.7592414722570744,2.7572866994825427,0.06722698349141804
1,Deaths,190,Republic of Uganda,1,Male,11,30-34 years,339,Pertussis,2,Percent,1981,0.0006181954730587986,0.0022375686065165485,5.418943501699327e-05
1,Deaths,190,Republic of Uganda,2,Female,11,30-34 years,339,Pertussis,2,Percent,1981,0.0004882469371711384,0.0017672134198811857,4.2165849144443556e-05
1,Deaths,190,Republic of Uganda,1,Male,11,30-34 years,339,Pertussis,3,Rate,1981,0.3148912816853134,1.1060339262458874,0.028496780507398463
1,Deaths,190,Republic of Uganda,2,Female,11,30-34 years,339,Pertussis,3,Rate,1981,0.20536646326667288,0.7458157099896101,0.01818415924340449
1,Deaths,190,Republic of Uganda,1,Male,12,35-39 years,339,Pertussis,1,Number,1981,1.2652046104307881,4.305651520549919,0.11550997838129437
1,Deaths,190,Republic of Uganda,2,Female,12,35-39 years,339,Pertussis,1,Number,1981,0.7307876458525514,2.537926436368875,0.06613343418554384
1,Deaths,190,Republic of Uganda,1,Male,12,35-39 years,339,Pertussis,2,Percent,1981,0.0006438983461936424,0.002197245248310733,6.114674505394633e-05
1,Deaths,190,Republic of Uganda,2,Female,12,35-39 years,339,Pertussis,2,Percent,1981,0.0004812300624506225,0.0017617153664216273,4.297106400100718e-05
1,Deaths,190,Republic of Uganda,1,Male,12,35-39 years,339,Pertussis,3,Rate,1981,0.40654796134670074,1.383534199541748,0.037116799795826834
1,Deaths,190,Republic of Uganda,2,Female,12,35-39 years,339,Pertussis,3,Rate,1981,0.23910593780245273,0.8303825113705535,0.021638155613021612
1,Deaths,190,Republic of Uganda,1,Male,13,40-44 years,339,Pertussis,1,Number,1981,1.8901286722930353,6.1149696236644,0.1734619809011488
