measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,44634,High-middle SDI,1,Male,6,5-9 years,339,Pertussis,1,Number,1981,1168.734243191257,2929.7719037663355,315.46697879968985
1,Deaths,44634,High-middle SDI,2,Female,6,5-9 years,339,Pertussis,1,Number,1981,1347.6012659729986,3176.443925780144,400.36832888859925
1,Deaths,44634,High-middle SDI,1,Male,6,5-9 years,339,Pertussis,2,Percent,1981,0.027527827981302537,0.06790150945335251,0.007410313853424944
1,Deaths,44634,High-middle SDI,2,Female,6,5-9 years,339,Pertussis,2,Percent,1981,0.05153630943723079,0.11969473996963954,0.015116407301056005
1,Deaths,44634,High-middle SDI,1,Male,6,5-9 years,339,Pertussis,3,Rate,1981,2.493833825640556,6.251518955304678,0.6731403885755365
1,Deaths,44634,High-middle SDI,2,Female,6,5-9 years,339,Pertussis,3,Rate,1981,3.0247319408210536,7.12962479565282,0.8986388652641406
1,Deaths,44634,High-middle SDI,1,Male,7,10-14 years,339,Pertussis,1,Number,1981,339.3629012629905,951.2301432456476,84.6161108442063
1,Deaths,44634,High-middle SDI,2,Female,7,10-14 years,339,Pertussis,1,Number,1981,359.2504153273956,1000.7223489306534,88.54386492189742
1,Deaths,44634,High-middle SDI,1,Male,7,10-14 years,339,Pertussis,2,Percent,1981,0.009670080449638924,0.026656810754919977,0.0024197576093642837
1,Deaths,44634,High-middle SDI,2,Female,7,10-14 years,339,Pertussis,2,Percent,1981,0.016790897348272778,0.04531346819598385,0.004068020767204314
1,Deaths,44634,High-middle SDI,1,Male,7,10-14 years,339,Pertussis,3,Rate,1981,0.6733169576157116,1.8872993590603901,0.16788359041857373
1,Deaths,44634,High-middle SDI,2,Female,7,10-14 years,339,Pertussis,3,Rate,1981,0.7487352810148065,2.085665310815444,0.18453956559525894
1,Deaths,44634,High-middle SDI,1,Male,8,15-19 years,339,Pertussis,1,Number,1981,76.50508072610724,217.79865816624937,18.942500428555988
1,Deaths,44634,High-middle SDI,2,Female,8,15-19 years,339,Pertussis,1,Number,1981,72.04502119537035,203.64192949141682,17.30004012790616
1,Deaths,44634,High-middle SDI,1,Male,8,15-19 years,339,Pertussis,2,Percent,1981,0.001266120691163937,0.0036612680180467235,0.0003135918826709486
1,Deaths,44634,High-middle SDI,2,Female,8,15-19 years,339,Pertussis,2,Percent,1981,0.002382952800941633,0.006540718060502883,0.0005589523543754123
1,Deaths,44634,High-middle SDI,1,Male,8,15-19 years,339,Pertussis,3,Rate,1981,0.15774887847694602,0.4490877433684624,0.03905829743323269
1,Deaths,44634,High-middle SDI,2,Female,8,15-19 years,339,Pertussis,3,Rate,1981,0.15444552535149342,0.4365545913103955,0.03708672357678598
1,Deaths,44634,High-middle SDI,1,Male,9,20-24 years,339,Pertussis,1,Number,1981,35.309073330658485,101.71405564801809,9.039972888332041
1,Deaths,44634,High-middle SDI,2,Female,9,20-24 years,339,Pertussis,1,Number,1981,40.835704601640714,118.02032536005828,9.865095747556472
1,Deaths,44634,High-middle SDI,1,Male,9,20-24 years,339,Pertussis,2,Percent,1981,0.0004759429266221433,0.0013472847719773673,0.00012398362724932166
1,Deaths,44634,High-middle SDI,2,Female,9,20-24 years,339,Pertussis,2,Percent,1981,0.0012461747103783662,0.0034878209720566387,0.00030489694258877274
1,Deaths,44634,High-middle SDI,1,Male,9,20-24 years,339,Pertussis,3,Rate,1981,0.0852100084505577,0.24546256029275684,0.021815813714339174
1,Deaths,44634,High-middle SDI,2,Female,9,20-24 years,339,Pertussis,3,Rate,1981,0.10203972294851371,0.294907640740205,0.024650771837074613
1,Deaths,44634,High-middle SDI,1,Male,10,25-29 years,339,Pertussis,1,Number,1981,29.488024697490193,85.22809026014995,7.450970857722197
1,Deaths,44634,High-middle SDI,2,Female,10,25-29 years,339,Pertussis,1,Number,1981,40.585432113831395,121.15939340076268,9.36247393901671
1,Deaths,44634,High-middle SDI,1,Male,10,25-29 years,339,Pertussis,2,Percent,1981,0.00035760099902846777,0.0010293941823805773,9.19691182252552e-05
1,Deaths,44634,High-middle SDI,2,Female,10,25-29 years,339,Pertussis,2,Percent,1981,0.0010541526414810786,0.0030513555893900484,0.00023934116861698622
1,Deaths,44634,High-middle SDI,1,Male,10,25-29 years,339,Pertussis,3,Rate,1981,0.07145644638447668,0.20652778626586302,0.018055461668561344
1,Deaths,44634,High-middle SDI,2,Female,10,25-29 years,339,Pertussis,3,Rate,1981,0.1017682654577014,0.30380805791891025,0.023476471323363123
1,Deaths,44634,High-middle SDI,1,Male,11,30-34 years,339,Pertussis,1,Number,1981,28.30318450338021,79.89840372500876,7.15010680781419
1,Deaths,44634,High-middle SDI,2,Female,11,30-34 years,339,Pertussis,1,Number,1981,26.513396677356482,77.14680496478326,6.319656689269657
1,Deaths,44634,High-middle SDI,1,Male,11,30-34 years,339,Pertussis,2,Percent,1981,0.00031994325899174043,0.0008968816482074998,8.052707900932101e-05
1,Deaths,44634,High-middle SDI,2,Female,11,30-34 years,339,Pertussis,2,Percent,1981,0.0006498115465060541,0.0018368177903112376,0.00015425788662885747
1,Deaths,44634,High-middle SDI,1,Male,11,30-34 years,339,Pertussis,3,Rate,1981,0.08444654675683484,0.23838816742174765,0.021333353099907627
1,Deaths,44634,High-middle SDI,2,Female,11,30-34 years,339,Pertussis,3,Rate,1981,0.08221462406975841,0.2392222937538385,0.019596440444085778
1,Deaths,44634,High-middle SDI,1,Male,12,35-39 years,339,Pertussis,1,Number,1981,25.609265845401602,71.76460385907116,6.568023958438016
1,Deaths,44634,High-middle SDI,2,Female,12,35-39 years,339,Pertussis,1,Number,1981,22.250236623250657,63.970810804451446,5.4636469608460185
1,Deaths,44634,High-middle SDI,1,Male,12,35-39 years,339,Pertussis,2,Percent,1981,0.00028138069578465615,0.0007788177786146108,7.275366330029406e-05
